Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,n_consonants,n_vowels,n_tones,has_click,has_tone_segment,n_nasal_phonemes,consonant_ratio,vowel_ratio
tong1325,Tongan; Tonga,Papunesia,Austronesian,-21.17,-175.25,17,12,5,0,False,False,3,0.7059,0.2941
topo1242,Toposa,Africa,Nilotic,5.15904,34.2159,27,17,9,1,False,True,4,0.6296,0.3333
toro1252,Dogon,Africa,Dogon,14.40749,-3.10006,42,21,21,0,False,False,11,0.5,0.5
torw1241,Torwali,Eurasia,Indo-European,35.3101,72.5316,47,34,13,0,False,False,9,0.7234,0.2766
tosk1239,Tosk Albanian,Eurasia,Indo-European,41.0,20.0,38,29,9,0,False,False,3,0.7632,0.2368
tote1238,Totela,Africa,Atlantic-Congo,-16.9575,24.3751,54,44,10,0,False,False,8,0.8148,0.1852
toto1305,MIXE,North America,Mixe-Zoque,17.2157,-96.0179,23,14,9,0,False,False,2,0.6087,0.3913
tour1242,Toura,Africa,Mande,7.76747,-7.33105,50,19,27,4,False,True,10,0.38,0.54
trin1274,Trinitario,South America,Arawakan,-15.3331,-65.4096,30,18,12,0,False,False,3,0.6,0.4
trio1238,Trió,South America,Cariban,2.53616,-55.7599,24,10,14,0,False,False,2,0.4167,0.5833
tsam1247,Ts'amakko,Africa,Afro-Asiatic,5.3097,36.9139,68,56,10,2,False,True,6,0.8235,0.1471
tsha1245,Tshangla,Eurasia,Sino-Tibetan,27.3694,91.7741,39,32,7,0,False,False,4,0.8205,0.1795
tsot1241,Lutsootso,Africa,Atlantic-Congo,0.2975,34.6961,31,19,10,2,False,True,4,0.6129,0.3226
tsou1248,TSOU,Papunesia,Austronesian,23.216,120.787,21,15,6,0,False,False,3,0.7143,0.2857
tsuv1239,Tsuvaɗi,Africa,Atlantic-Congo,10.8421,5.22095,55,28,24,3,False,True,17,0.5091,0.4364
tuca1252,Tucano,South America,Tucanoan,0.579755,-69.5763,27,15,12,0,False,False,6,0.5556,0.4444
tuka1248,Tukang Besi,Papunesia,Austronesian,-5.30994,123.578,27,22,5,0,False,False,3,0.8148,0.1852
tuki1240,Tuki,Africa,Atlantic-Congo,4.64348,11.5353,38,25,9,4,False,True,4,0.6579,0.2368
tuli1249,Tulishi,Africa,Kadugli-Krongo,11.4507,29.108,57,35,19,3,False,True,7,0.614,0.3333
tulu1258,TULU,Eurasia,Dravidian,12.8114,75.2651,37,24,13,0,False,False,5,0.6486,0.3514
tumt1243,Talasa,Africa,Kadugli-Krongo,10.6378,30.4128,52,36,14,2,False,True,8,0.6923,0.2692
tune1261,Nen,Africa,Atlantic-Congo,4.75,10.67,26,17,7,2,False,True,4,0.6538,0.2692
tuni1251,Tounia,Africa,Atlantic-Congo,9.42506,18.2059,39,24,12,3,False,True,9,0.6154,0.3077
tupa1250,Tuparí,South America,Tupian,-11.8884,-62.2544,29,14,15,0,False,False,8,0.4828,0.5172
tupi1273,Tupinambá,South America,Tupian,-22.807778,-42.106389,25,13,12,0,False,False,9,0.52,0.48
tupu1244,Tupuri,Africa,Atlantic-Congo,10.0144,14.8697,56,28,24,4,False,True,14,0.5,0.4286
turk1304,Turkmen,Eurasia,Turkic,37.0872,59.1757,37,21,16,0,False,False,3,0.5676,0.4324
tuuu1240,Mongghul,Eurasia,Mongolic-Khitan,36.8177,102.117,35,25,10,0,False,False,3,0.7143,0.2857
tuvi1240,Tuvan,Eurasia,Turkic,51.7,94.36667,52,28,24,0,False,False,3,0.5385,0.4615
tuyu1244,Tuyuca,South America,Tucanoan,0.39441,-70.043515,23,11,12,0,False,False,6,0.4783,0.5217
twee1234,BANDJALANG,Australia,Pama-Nyungan,-28.028726,153.286993,15,12,3,0,False,False,4,0.8,0.2
tyan1235,Thaynakwithi,Australia,Pama-Nyungan,-12.544,141.984,29,19,10,0,False,False,5,0.6552,0.3448
tzel1254,Tzeltal,North America,Mayan,16.6384,-92.2786,30,25,5,0,False,False,2,0.8333,0.1667
tzot1259,"Tzotzil, Chamula",North America,Mayan,16.6362,-92.7388,26,21,5,0,False,False,2,0.8077,0.1923
tzut1248,Tzutujil,North America,Mayan,14.6351,-91.2012,32,22,10,0,False,False,2,0.6875,0.3125
ucay1237,Ashéninka,South America,Arawakan,-9.49424,-73.1836,32,24,8,0,False,False,5,0.75,0.25
udih1248,Udihe,Eurasia,Tungusic,46.6309,135.678,40,19,21,0,False,False,4,0.475,0.525
udmu1245,Udmurt,Eurasia,Uralic,56.12921,52.63548,37,28,9,0,False,False,4,0.7568,0.2432
uduk1239,Twampa,Africa,Koman,9.16012,34.2293,28,23,5,0,False,False,2,0.8214,0.1786
uigh1240,Uyghur,Eurasia,Turkic,43.88,87.38,43,28,15,0,False,False,3,0.6512,0.3488
ukra1253,Ukrainian,Eurasia,Indo-European,49.796,29.945,41,35,6,0,False,False,3,0.8537,0.1463
ulku1238,Olkol,Australia,Pama-Nyungan,-16.6807,143.53,28,23,5,0,False,False,5,0.8214,0.1786
ulwa1239,Sumo,North America,Misumalpan,12.932292,-83.581467,27,21,6,0,False,False,6,0.7778,0.2222
umbu1256,Umbuygamu,Australia,Pama-Nyungan,-14.25876,143.6305,32,27,5,0,False,False,5,0.8438,0.1562
umbu1257,umbundu,Africa,Atlantic-Congo,-12.4763,14.4148,30,20,10,0,False,False,14,0.6667,0.3333
umii1236,Umiida,Australia,Worrorran,-16.615461,124.079216,25,20,5,0,False,False,6,0.8,0.2
umot1240,Umotína,South America,Bororoan,-15.5929,-57.4192,20,12,8,0,False,False,2,0.6,0.4
umpi1239,Umpila,Australia,Pama-Nyungan,-13.1528,143.467,22,16,6,0,False,False,5,0.7273,0.2727
unam1242,Delaware,North America,Algic,35.0264,-98.3201,39,22,17,0,False,False,10,0.5641,0.4359
ungg1243,Unggumi,Australia,Worrorran,-15.65,124.67,24,19,5,0,False,False,6,0.7917,0.2083
uppe1395,Upper Sorbian,Eurasia,Indo-European,51.2403,14.4098,42,33,9,0,False,False,4,0.7857,0.2143
uppe1400,Upper Saxon,Eurasia,Indo-European,51.152,12.692,35,15,20,0,False,False,3,0.4286,0.5714
uppe1439,UPPER CHEHALIS,North America,Salishan,46.7981,-123.169,31,27,4,0,False,False,2,0.871,0.129
uppe1455,Kriyol,Africa,Indo-European,13.2335066667,-15.33254,22,17,5,0,False,False,3,0.7727,0.2273
ural1274,Urali,Eurasia,Dravidian,10.8519,76.8007,46,26,20,0,False,False,4,0.5652,0.4348
urdu1245,Urdu,Eurasia,Indo-European,25.0,67.0,58,37,21,0,False,False,12,0.6379,0.3621
urii1240,Urii,Papunesia,Nuclear Trans New Guinea,-6.41993,146.608,24,16,8,0,False,False,3,0.6667,0.3333
urni1239,Urningangg,Australia,Giimbiyu,-13.4766,133.023,23,18,5,0,False,False,5,0.7826,0.2174
urub1250,Kaapor,South America,Tupian,-2.46455,-46.2204,26,15,11,0,False,False,9,0.5769,0.4231
urue1240,Uru-Eu-Wau-Wau,South America,Tupian,-10.9176,-63.8086,26,14,12,0,False,False,11,0.5385,0.4615
uruu1244,Uru,South America,Uru-Chipaya,-16.72547,-68.97119,33,23,10,0,False,False,3,0.697,0.303
usan1239,USAN,Papunesia,Nuclear Trans New Guinea,-4.84265,145.362,20,14,6,0,False,False,2,0.7,0.3
usar1243,Usarufa,Papunesia,Nuclear Trans New Guinea,-6.38898,145.633,22,17,5,0,False,False,6,0.7727,0.2273
utes1238,Southern Ute; Ute; Ute-Southern Paiute,North America,Uto-Aztecan,40.0965,-110.305,37,19,18,0,False,False,2,0.5135,0.4865
vaag1238,Vaagri Boli,Eurasia,Indo-European,12.215,79.5335,37,23,14,0,False,False,8,0.6216,0.3784
vach1239,Eastern Khanty,Eurasia,Uralic,60.10378,79.873651,30,18,12,0,False,False,5,0.6,0.4
vagl1239,Vagala,Africa,Atlantic-Congo,9.33848,-2.31333,54,24,30,0,False,False,15,0.4444,0.5556
vaii1241,Vai,Africa,Mande,7.05085,-11.3262,43,28,11,4,False,True,8,0.6512,0.2558
vame1236,Vame,Africa,Afro-Asiatic,10.9481,14.2131,46,38,5,3,False,True,4,0.8261,0.1087
vani1248,VANIMO,Papunesia,Sko,-2.68501,141.258,28,12,16,0,False,False,11,0.4286,0.5714
varl1238,Varli,Eurasia,Indo-European,20.5635,73.2975,46,28,18,0,False,False,11,0.6087,0.3913
veng1238,Babungo,Africa,Atlantic-Congo,6.11403,10.4137,82,56,17,9,False,True,8,0.6829,0.2073
veps1250,Veps,Eurasia,Uralic,60.3353,34.7865,44,34,10,0,False,False,4,0.7727,0.2273
viet1252,Vietnamese,Eurasia,Austroasiatic,20.681188,105.774071,45,21,16,8,False,True,4,0.4667,0.3556
vlax1238,Vlax Romani,Eurasia,Indo-European,46.09,18.16,34,27,7,0,False,False,2,0.7941,0.2059
voti1245,Votic,Eurasia,Uralic,59.3802,28.6235,55,35,20,0,False,False,4,0.6364,0.3636
vute1244,Vute,Africa,Atlantic-Congo,6.13603,11.8839,59,30,24,5,False,True,12,0.5085,0.4068
waal1238,Waalubal,Australia,Pama-Nyungan,-29.042737,152.780249,20,12,8,0,False,False,4,0.6,0.4
waam1244,Waama,Africa,Atlantic-Congo,10.5956,1.65318,41,13,25,3,False,True,13,0.3171,0.6098
wadi1260,Wathi Wathi,Australia,Pama-Nyungan,-34.13829932,143.6694397,21,17,4,0,False,False,6,0.8095,0.1905
wadi1261,Wadikali,Australia,Pama-Nyungan,-29.49049805,140.9591946,27,21,6,0,False,False,6,0.7778,0.2222
waga1260,Western Wakaya,Australia,Pama-Nyungan,-20.329,137.623,26,20,6,0,False,False,6,0.7692,0.2308
waim1251,RORO,Papunesia,Austronesian,-8.67145,146.544,14,9,5,0,False,False,2,0.6429,0.3571
waim1253,Waimiri-Atroarí,South America,Cariban,-0.61832,-60.4259,27,16,11,0,False,False,3,0.5926,0.4074
waim1255,Barasano,South America,Tucanoan,0.30416,-70.1644,25,11,12,2,False,True,6,0.44,0.48
waiw1244,Waiwai,South America,Cariban,1.50881,-59.1417,20,14,6,0,False,False,3,0.7,0.3
waja1257,Watjarri,Australia,Pama-Nyungan,-28.1761,117.153,26,20,6,0,False,False,6,0.7692,0.2308
waju1234,Wajuk,Australia,Pama-Nyungan,-33.1199,118.151,22,17,5,0,False,False,5,0.7727,0.2273
waka1274,Waka Waka,Australia,Pama-Nyungan,-26.248,151.868,23,13,10,0,False,False,4,0.5652,0.4348
wakh1245,Wakhi,Eurasia,Indo-European,37.1768,73.9777,50,38,12,0,False,False,2,0.76,0.24
wala1263,Walangama,Australia,Pama-Nyungan,-17.60243295,142.4891266,28,19,9,0,False,False,5,0.6786,0.3214
walm1241,Walmajarri,Australia,Pama-Nyungan,-19.7229,126.113,23,17,6,0,False,False,5,0.7391,0.2609
walu1241,Walungge,Eurasia,Sino-Tibetan,27.695,87.2374,46,32,14,0,False,False,4,0.6957,0.3043
wamb1258,Wambaya,Australia,Mirndi,-17.496,135.683,23,17,6,0,False,False,5,0.7391,0.2609
wamb1259,Wambon,Papunesia,Nuclear Trans New Guinea,-5.44334,140.48,26,16,10,0,False,False,2,0.6154,0.3846
wame1240,KONYAGI,Africa,Atlantic-Congo,12.5421,-13.177,44,37,7,0,False,False,7,0.8409,0.1591
wami1239,Agwamin,Australia,Pama-Nyungan,-18.3727,143.943,21,15,6,0,False,False,5,0.7143,0.2857
wand1263,Warndarrang,Australia,Mangarrayi-Maran,-14.2996,135.705,20,17,3,0,False,False,5,0.85,0.15
wand1278,Mandara,Africa,Afro-Asiatic,11.3169,13.8996,52,45,5,2,False,True,5,0.8654,0.0962
wane1241,Waneci,Eurasia,Indo-European,30.0501,67.8327,30,23,7,0,False,False,3,0.7667,0.2333
wang1288,Wangkajunga,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,23,17,6,0,False,False,5,0.7391,0.2609
wang1289,Wangkayutyuru,Australia,Pama-Nyungan,-24.7022,137.433,26,21,5,0,False,False,6,0.8077,0.1923
wang1290,Wangkangurru,Australia,Pama-Nyungan,-25.8148,135.941,24,21,3,0,False,False,6,0.875,0.125
wang1291,Ngiyambaa,Australia,Pama-Nyungan,-30.6481,146.18,21,15,6,0,False,False,5,0.7143,0.2857
wanm1242,Warnman,Australia,Pama-Nyungan,-22.7078,122.325,23,17,6,0,False,False,5,0.7391,0.2609
wann1242,Wan,Africa,Mande,7.88773,-5.82092,36,21,12,3,False,True,6,0.5833,0.3333
want1252,WANTOAT,Papunesia,Nuclear Trans New Guinea,-6.15216,146.513,21,14,7,0,False,False,4,0.6667,0.3333
wany1244,Wanyjirra,Australia,Pama-Nyungan,-17.0329,130.379,21,17,4,0,False,False,5,0.8095,0.1905
wany1247,Waanyi,Australia,Garrwan,-18.6529,137.608,20,14,6,0,False,False,4,0.7,0.3
wapi1253,Wapishana,South America,Arawakan,2.58744,-59.8021,29,17,12,0,False,False,6,0.5862,0.4138
wapp1239,WAPPO,North America,Yuki-Wappo,38.25,-122.5,29,24,5,0,False,False,4,0.8276,0.1724
wara1290,WARAY,Australia,Gunwinyguan,-13.0941,131.236,21,16,5,0,False,False,4,0.7619,0.2381
ward1246,Wardaman,Australia,Yangmanic,-15.4155,132.604,22,17,5,0,False,False,5,0.7727,0.2273
ward1248,Wardandi,Australia,Pama-Nyungan,-33.1199,118.151,22,17,5,0,False,False,5,0.7727,0.2273
wari1262,Warriyangga,Australia,Pama-Nyungan,-24.353,116.927,26,20,6,0,False,False,6,0.7692,0.2308
wari1266,WARIS,Papunesia,Border,-3.139,140.931,22,13,9,0,False,False,0,0.5909,0.4091
wari1268,Wari',South America,Chapacuran,-10.69948,-64.56152,21,15,6,0,False,False,4,0.7143,0.2857
warl1254,Warlpiri,Australia,Pama-Nyungan,-20.1008,131.05,24,18,6,0,False,False,5,0.75,0.25
warl1255,Warlmanpa,Australia,Pama-Nyungan,-18.949,133.862,28,22,6,0,False,False,5,0.7857,0.2143
warl1256,Warluwarra,Australia,Pama-Nyungan,-22.2909,138.738,33,29,4,0,False,False,6,0.8788,0.1212
warr1255,Warrgamay,Australia,Pama-Nyungan,-18.5468,146.179,19,13,6,0,False,False,4,0.6842,0.3158
warr1257,Warrnambool,Australia,Pama-Nyungan,-38.155612905976,141.53965852318,26,20,6,0,False,False,6,0.7692,0.2308
warr1258,Warrwa,Australia,Nyulnyulan,-17.0965,123.971,20,17,3,0,False,False,5,0.85,0.15
waru1264,Warungu,Australia,Pama-Nyungan,-18.2496,144.37,17,13,4,0,False,False,4,0.7647,0.2353
waru1265,Warumungu,Australia,Pama-Nyungan,-20.6479,134.375,28,22,6,0,False,False,5,0.7857,0.2143
wath1238,Wathawurrung,Australia,Pama-Nyungan,-37.68777565,144.1013148,23,20,3,0,False,False,6,0.8696,0.1304
waur1244,Waurá,South America,Arawakan,-13.296,-53.6971,26,16,10,0,False,False,7,0.6154,0.3846
wawa1246,Wawa,Africa,Atlantic-Congo,6.68974,11.7802,49,30,16,3,False,True,5,0.6122,0.3265
waya1269,Wayana,South America,Cariban,2.77537,-54.4429,16,9,7,0,False,False,2,0.5625,0.4375
waya1270,Wayampi,South America,Tupian,1.73817,-52.6887,26,14,12,0,False,False,10,0.5385,0.4615
wayi1238,Wayilwan,Australia,Pama-Nyungan,-30.6481,146.18,21,15,6,0,False,False,5,0.7143,0.2857
wayu1241,Hayu,Eurasia,Sino-Tibetan,27.3047,86.1227,54,26,28,0,False,False,17,0.4815,0.5185
wayu1243,Goajiro,South America,Arawakan,11.395566,-72.199791,46,28,18,0,False,False,11,0.6087,0.3913
wehh1238,Weh,Africa,Atlantic-Congo,6.46164,10.121,45,35,7,3,False,True,4,0.7778,0.1556
wels1247,Welsh,Eurasia,Indo-European,52.0,-4.0,48,29,19,0,False,False,6,0.6042,0.3958
wemb1241,Wemba Wemba,Australia,Pama-Nyungan,-35.445,144.09,22,16,6,0,False,False,5,0.7273,0.2727
weno1238,Wobé,Africa,Atlantic-Congo,7.40391,-7.24617,48,15,27,6,False,True,9,0.3125,0.5625
werg1234,Piangil,Australia,Pama-Nyungan,-34.13829932,143.6694397,21,17,4,0,False,False,6,0.8095,0.1905
west2354,Frisian,Eurasia,Indo-European,53.143,5.86091,51,19,32,0,False,False,3,0.3725,0.6275
west2368,Western Balochi,Eurasia,Indo-European,37.83,62.17,44,24,20,0,False,False,11,0.5455,0.4545
west2369,FARSI,Eurasia,Indo-European,32.9,53.3,30,24,6,0,False,False,2,0.8,0.2
west2392,Hill Mari,Eurasia,Uralic,56.22,46.569,34,24,10,0,False,False,4,0.7059,0.2941
west2397,BRUU,Eurasia,Austroasiatic,16.4906,104.754,42,20,22,0,False,False,4,0.4762,0.5238
west2408,Muria Gondi,Eurasia,Dravidian,20.2384,80.7006,26,21,5,0,False,False,3,0.8077,0.1923
west2437,Ngardily,Australia,Pama-Nyungan,-20.1008,131.05,24,18,6,0,False,False,5,0.75,0.25
west2441,Western Arrernte,Australia,Pama-Nyungan,-24.05052,133.24621,44,40,4,0,False,False,12,0.9091,0.0909
west2442,Western Anmatyerre,Australia,Pama-Nyungan,-22.2853,133.286,44,40,4,0,False,False,12,0.9091,0.0909
west2443,East Djadjawurung,Australia,Pama-Nyungan,-34.13829932,143.6694397,21,17,4,0,False,False,5,0.8095,0.1905
west2450,Limba,Africa,Atlantic-Congo,9.52392,-12.3138,24,17,7,0,False,False,3,0.7083,0.2917
west2454,Fulfulde,Africa,Atlantic-Congo,14.2471,-0.52004,32,27,5,0,False,False,4,0.8438,0.1562
west2456,western xwla,Africa,Atlantic-Congo,6.33455,2.03904,45,29,13,3,False,True,12,0.6444,0.2889
west2458,"Banda, West Central",Africa,Atlantic-Congo,6.81435,24.1012,46,31,10,5,False,True,3,0.6739,0.2174
west2466,Karaboro,Africa,Atlantic-Congo,10.6298,-4.76482,45,20,21,4,False,True,10,0.4444,0.4667
west2500,Mande,Africa,Mande,13.5677,-12.8009,27,20,7,0,False,False,4,0.7407,0.2593
west2560,"Bajau, West Coast; Land Bajaw; West Coast Bajao",Papunesia,Austronesian,6.00631,116.124,23,17,6,0,False,False,4,0.7391,0.2609
west2600,WEST MAKIAN,Papunesia,North Halmahera,0.45332,127.63,22,17,5,0,False,False,4,0.7727,0.2273
west2632,ACOMA,North America,Keresan,34.9733,-107.517,51,39,12,0,False,False,4,0.7647,0.2353
west2644,CHATINO,North America,Otomanguean,16.2495,-97.3244,25,16,9,0,False,False,6,0.64,0.36
wich1260,Wichita,North America,Caddoan,35.0665,-98.1831,29,21,8,0,False,False,2,0.7241,0.2759
wich1264,Wichí,South America,Matacoan,-23.1633,-62.1757,28,23,5,0,False,False,2,0.8214,0.1786
wikm1247,Wik Mungkan,Australia,Pama-Nyungan,-13.98051,141.81611,26,16,10,0,False,False,5,0.6154,0.3846
wikn1245,Wik-Ngathan,Australia,Pama-Nyungan,-13.8691,141.532,28,16,12,0,False,False,5,0.5714,0.4286
wikn1246,Kugu Nganhcara,Australia,Pama-Nyungan,-13.4957,141.599,30,20,10,0,False,False,5,0.6667,0.3333
wint1259,WINTU,North America,Wintuan,39.7176,-122.445,35,30,5,0,False,False,2,0.8571,0.1429
wira1262,Wiradjuri,Australia,Pama-Nyungan,-34.0742,145.994,21,15,6,0,False,False,5,0.7143,0.2857
wira1265,Wirangu,Australia,Pama-Nyungan,-32.0,134.0,23,19,4,0,False,False,6,0.8261,0.1739
wirr1237,Wiriyaraay,Australia,Pama-Nyungan,-29.9037,149.543,21,15,6,0,False,False,5,0.7143,0.2857
wiyo1248,WIYOT,North America,Algic,39.2492,-122.952,29,24,5,0,False,False,2,0.8276,0.1724
woge1237,Wogeo,Papunesia,Austronesian,-3.20238,144.089,20,15,5,0,False,False,4,0.75,0.25
woiw1237,Woiwurrung,Australia,Pama-Nyungan,-37.64264501,145.5879962,23,20,3,0,False,False,6,0.8696,0.1304
wola1242,Welamo,Africa,Ta-Ne-Omotic,6.32668,37.7537,48,38,10,0,False,False,1,0.7917,0.2083
wong1246,Wangkumara,Australia,Pama-Nyungan,-29.2411,143.216,30,26,4,0,False,False,6,0.8667,0.1333
wong1247,Wongo,Africa,Atlantic-Congo,-5.73837,20.5054,24,15,7,2,False,True,4,0.625,0.2917
wori1245,Katthang,Australia,Pama-Nyungan,-32.4806,152.107,19,13,6,0,False,False,4,0.6842,0.3158
worr1237,Worrorra,Australia,Worrorran,-15.612781,124.881218,25,17,8,0,False,False,5,0.68,0.32
wotj1234,Wotjobaluk,Australia,Pama-Nyungan,-34.13829932,143.6694397,19,15,4,0,False,False,5,0.7895,0.2105
woun1238,Woun Meu,South America,Chocoan,8.5,-78.0,33,19,14,0,False,False,9,0.5758,0.4242
wuch1236,Wu,Eurasia,Sino-Tibetan,29.8621,119.682,41,29,9,3,False,True,8,0.7073,0.2195
wulg1239,Wulguru,Australia,Pama-Nyungan,-19.85103121,146.3453957,21,15,6,0,False,False,5,0.7143,0.2857
wuli1242,Wuli Wuli,Australia,Pama-Nyungan,-24.415,149.843,23,13,10,0,False,False,4,0.5652,0.4348
wuna1249,Wunambal,Australia,Worrorran,-14.8347,125.72,28,17,11,0,False,False,5,0.6071,0.3929
wurr1238,Wurrugu,Australia,Marrku-Wurrugu,-11.364,132.303,23,20,3,0,False,False,5,0.8696,0.1304
wuzl1236,Ouldeme,Africa,Afro-Asiatic,10.955,14.1378,42,34,5,3,False,True,3,0.8095,0.119
wymy1235,Wymysorys,Eurasia,Indo-European,49.91617,19.15195,35,20,15,0,False,False,3,0.5714,0.4286
xamt1239,Xamtanga,Africa,Afro-Asiatic,12.4479,38.8352,31,24,7,0,False,False,0,0.7742,0.2258
xava1240,Xavánte,South America,Nuclear-Macro-Je,-14.3017,-52.4367,24,11,13,0,False,False,4,0.4583,0.5417
xere1240,Xerénte,South America,Nuclear-Macro-Je,-9.59426,-48.2629,27,13,14,0,False,False,7,0.4815,0.5185
xeta1241,Xetá,South America,Tupian,-24.9408,-52.2266,24,13,11,0,False,False,8,0.5417,0.4583
xhos1239,Xhosa,Africa,Atlantic-Congo,-31.0389,28.0769,84,75,7,2,True,True,15,0.8929,0.0833
xing1248,Asurini do Xingú,South America,Tupian,-4.13463,-52.321,27,16,11,0,False,False,8,0.5926,0.4074
xipa1240,Xipaya,South America,Tupian,-4.133,-49.948,23,14,9,0,False,False,6,0.6087,0.3913
xiri1243,SHIRIANA,South America,Arawakan,0.83868,-63.452927,25,13,12,0,False,False,8,0.52,0.48
xokl1240,Xokleng,South America,Nuclear-Macro-Je,-26.9217,-49.5886,37,19,18,0,False,False,12,0.5135,0.4865
xwel1235,xwela,Africa,Atlantic-Congo,6.41342,2.02985,45,29,13,3,False,True,12,0.6444,0.2889
yaba1248,Yabarana,South America,Cariban,5.32692,-66.276,18,11,7,0,False,False,3,0.6111,0.3889
yadh1237,Yadhaykenu,Australia,Pama-Nyungan,-11.314,142.725,26,18,8,0,False,False,5,0.6923,0.3077
yaga1260,YAGARIA,Papunesia,Nuclear Trans New Guinea,-6.32432,145.388,23,14,9,0,False,False,2,0.6087,0.3913
yaga1262,Turubul,Australia,Pama-Nyungan,-27.87647555,152.4602773,19,13,6,0,False,False,4,0.6842,0.3158
yagn1238,Yaghnobi,Eurasia,Indo-European,39.1486,69.2422,36,27,9,0,False,False,2,0.75,0.25
yagu1244,Yagua,South America,Peba-Yagua,-3.42913,-72.2186,23,11,12,0,False,False,8,0.4783,0.5217
yaku1245,Yakut,Eurasia,Turkic,61.6974,133.98,49,33,16,0,False,False,9,0.6735,0.3265
yala1262,Yalarnnga,Australia,Pama-Nyungan,-21.731,139.511,24,20,4,0,False,False,6,0.8333,0.1667
yala1263,yala,Africa,Atlantic-Congo,6.73852,8.60748,38,28,7,3,False,True,5,0.7368,0.1842
yalu1240,Jalonke,Africa,Mande,9.97186,-11.2836,31,17,14,0,False,False,4,0.5484,0.4516
yamb1251,Yamba,Africa,Atlantic-Congo,6.535505,11.07711,38,26,8,4,False,True,3,0.6842,0.2105
yamb1252,Yambɛta,Africa,Atlantic-Congo,4.83615,10.9369,28,18,8,2,False,True,4,0.6429,0.2857
yame1242,Yameo,South America,Peba-Yagua,-4.16666,-73.6667,18,10,8,0,False,False,6,0.5556,0.4444
yami1256,Yaminawa,South America,Pano-Tacanan,-9.8846,-71.5964,22,14,8,0,False,False,6,0.6364,0.3636
yand1251,Yanda,Australia,Pama-Nyungan,-21.23270508,140.5134756,24,21,3,0,False,False,6,0.875,0.125
yand1253,Yandruwandha,Australia,Pama-Nyungan,-28.4744,140.583,30,26,4,0,False,False,6,0.8667,0.1333
yane1238,Yánesha,South America,Arawakan,-10.5454,-75.315,33,24,9,0,False,False,4,0.7273,0.2727
yang1288,Yangman,Australia,Yangmanic,-14.4964,132.52,22,17,5,0,False,False,5,0.7727,0.2273
yank1247,Yankunytjatjara,Australia,Pama-Nyungan,-26.4064,133.577,23,17,6,0,False,False,5,0.7391,0.2609
yann1237,Nhangu,Australia,Pama-Nyungan,-12.0853,134.877,31,25,6,0,False,False,6,0.8065,0.1935
yano1261,Yanomamɨ of Venezuela,South America,Yanomamic,1.67967,-64.8781,33,12,21,0,False,False,9,0.3636,0.6364
yano1262,Yanomae of Demini/Tototopi,South America,Yanomamic,2.48999,-62.8522,34,13,21,0,False,False,9,0.3824,0.6176
yans1239,Yanzi,Africa,Atlantic-Congo,-3.8231,18.2341,42,17,22,3,False,True,3,0.4048,0.5238
yany1243,YANYUWA,Australia,Pama-Nyungan,-15.7621,136.055,32,29,3,0,False,False,7,0.9062,0.0938
yaoo1241,yao,Africa,Atlantic-Congo,-13.6119,35.2387,28,17,7,4,False,True,4,0.6071,0.25
yaou1238,Yaouré,Africa,Mande,6.95282,-5.57851,45,23,18,4,False,True,12,0.5111,0.4
yape1248,Yapese,Papunesia,Austronesian,9.55811,138.125,44,28,16,0,False,False,6,0.6364,0.3636
yaqu1251,YAQUI,North America,Uto-Aztecan,29.9446,-110.681,19,14,5,0,False,False,2,0.7368,0.2632
yard1234,Yardliyawarra,Australia,Pama-Nyungan,-29.49049805,140.9591946,27,21,6,0,False,False,6,0.7778,0.2222
yare1248,YAREBA,Papunesia,Yareban,-9.50651,148.605,18,13,5,0,False,False,2,0.7222,0.2778
yari1243,Yari-Yari,Australia,Pama-Nyungan,-34.190056,142.273631,23,20,3,0,False,False,6,0.8696,0.1304
yaro1235,Yãroamë of Serra do Pacu/Ajarani,South America,Yanomamic,1.720201,-62.230225,29,11,18,0,False,False,9,0.3793,0.6207
yavi1244,Yavitero,South America,Arawakan,2.924844,-67.438886,21,17,4,0,False,False,3,0.8095,0.1905
yawa1258,Yawarrawarrka,Australia,Pama-Nyungan,-26.7334,140.871,30,26,4,0,False,False,6,0.8667,0.1333
yawa1260,Yawanawa,South America,Pano-Tacanan,-8.87563,-71.8199,19,15,4,0,False,False,2,0.7895,0.2105
yawa1261,Yawalapití,South America,Arawakan,-12.5104,-53.4236,21,17,4,0,False,False,3,0.8095,0.1905
yawi1239,Yawijibaya,Australia,Worrorran,-15.348087,124.529665,25,20,5,0,False,False,6,0.8,0.2
yawu1244,Yawuru,Australia,Nyulnyulan,-18.004,122.693,28,22,6,0,False,False,5,0.7857,0.2143
yayg1236,Yaygir,Australia,Pama-Nyungan,-29.686722970453,153.18784362556,20,14,6,0,False,False,4,0.7,0.3
yekh1238,Etsako,Africa,Atlantic-Congo,7.10204,6.44919,36,26,7,3,False,True,3,0.7222,0.1944
yemb1246,Yemba,Africa,Atlantic-Congo,5.47421,10.0214,35,21,8,6,False,True,3,0.6,0.2286
yems1235,Yemsa,Africa,Ta-Ne-Omotic,7.79821,37.4412,40,25,10,5,False,True,4,0.625,0.25
