Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,has_click,has_tone_segment,kmeans_cluster,kmeans6_cluster,hier_cluster
mama1278,Mamaindé,South America,Nambiquaran,-12.986439,-60.101072,34,False,False,10,5,6
mamb1294,Mambay; Mambai,Africa,Atlantic-Congo,9.6121,14.0013,53,False,True,3,3,3
mamb1296,cilungu,Africa,Atlantic-Congo,-8.86817,31.2269,36,False,True,7,3,3
mamm1241,Western Mam; Tacanec,North America,Mayan,14.8034,-91.7231,36,False,False,6,5,7
mamp1244,Mampruli,Africa,Atlantic-Congo,10.3884,-0.74675,36,False,True,7,3,3
mana1288,Manange,Eurasia,Sino-Tibetan,28.6416,84.0515,45,False,True,10,5,6
mana1295,Manam,Papunesia,Austronesian,-4.07921,145.033,18,False,False,8,2,9
manc1252,MANCHU,Eurasia,Tungusic,47.3122,126.557,24,False,False,2,1,8
mand1415,Standard Chinese; Mandarin,Eurasia,Sino-Tibetan,40.0209,116.228,49,False,True,8,2,10
mand1436,Mandingo,Africa,Mande,12.8165233333,-15.6539466667,34,False,True,7,3,3
mang1381,Mangarrayi,Australia,Mangarrayi-Maran,-14.8,133.5,22,False,False,4,6,2
mang1382,Mengerrdji,Australia,Giimbiyu,-12.2391,132.973,23,False,False,4,6,2
mang1383,Mangala,Australia,Pama-Nyungan,-18.6597,123.769,24,False,False,4,6,2
mang1394,Mangbetu,Africa,Central Sudanic,2.5511,27.0712,47,False,True,9,4,4
mani1292,Manipuri,Eurasia,Sino-Tibetan,24.4409,93.3426,38,False,True,5,1,8
mann1248,Mano,Africa,Mande,7.04616,-8.86405,39,False,True,3,4,5
mans1258,Northern Mansi,Eurasia,Uralic,64.4118,61.344,31,False,False,2,1,8
many1256,Manjiljarra,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,23,False,False,4,6,2
many1261,Manya,Africa,Mande,8.56186,-9.44257,27,False,True,9,4,4
maon1238,Mao-Naga,Eurasia,Sino-Tibetan,25.3836,94.0035,30,False,True,8,2,8
maor1246,Maori,Papunesia,Austronesian,-38.2881,176.541,20,False,False,2,1,7
mapo1246,Mapoyo,South America,Cariban,5.96952,-67.2581,19,False,False,6,5,7
mapu1245,Mapudungun,South America,Araucanian,-38.7392,-71.277,28,False,False,8,2,7
maqu1238,Yekwana,South America,Cariban,4.70705,-64.3877,26,False,False,6,5,7
mara1378,Marathi,Eurasia,Indo-European,17.9344,76.6665,55,False,False,5,2,8
mara1385,Marra,Australia,Mangarrayi-Maran,-14.7927,134.865,23,False,False,4,6,2
mara1386,Maranungku,Australia,Western Daly,-13.6754,130.12,24,False,False,8,5,7
mara1404,MARANAO,Papunesia,Austronesian,7.79414,124.175,17,False,False,8,5,9
marg1251,Marrgu,Australia,Marrku-Wurrugu,-11.1823,132.587,26,False,False,4,6,2
marg1253,Margany,Australia,Pama-Nyungan,-26.789,144.892,31,False,False,4,6,2
marg1265,Margi,Africa,Afro-Asiatic,10.93854,13.0521,44,False,True,9,2,4
mari1417,Marramaninyshi,Australia,Western Daly,-14.1788,130.561,20,False,False,4,6,2
mari1419,Marringarr,Australia,Western Daly,-14.3819,130.25,32,False,False,4,6,2
mari1424,Marrithiyel,Australia,Western Daly,-13.8818,130.237,24,False,False,4,6,2
mart1254,Marti Ke,Australia,Western Daly,-14.0058,129.837,31,False,False,4,6,2
mart1255,Martuthunira,Australia,Pama-Nyungan,-20.9294,116.607,26,False,False,4,6,2
marw1260,Marwari,Eurasia,Indo-European,27.002,75.0656,42,False,False,5,2,8
masa1299,Orusyan,Africa,Atlantic-Congo,1.05906,34.2829,63,False,False,7,3,3
masa1300,Maasai,Africa,Nilotic,-3.1419,36.4573,43,False,True,7,3,3
matb1237,Matbat,Papunesia,Austronesian,-1.8801,130.075,20,False,False,8,2,9
mati1255,Matís,South America,Pano-Tacanan,-4.3553,-70.2079,21,False,False,6,5,7
mats1244,Matses,South America,Pano-Tacanan,-5.73914,-72.6281,21,False,False,6,5,7
matu1259,matuumbi,Africa,Atlantic-Congo,-8.53734,39.0409,22,False,True,8,2,4
maun1240,Maung,Australia,Iwaidjan Proper,-11.66,133.376,24,False,False,4,6,7
mawa1270,Mawa,Africa,Afro-Asiatic,11.7461,18.2999,29,False,True,8,4,9
maxa1247,Maxakalí,South America,Nuclear-Macro-Je,-16.9402,-40.7891,20,False,False,10,5,6
maya1280,Mayi-Kutuna,Australia,Pama-Nyungan,-18.1147,140.337,21,False,False,4,6,2
mayi1235,Mayi-Yapi,Australia,Pama-Nyungan,-19.25,140.61,21,False,False,4,6,2
mayi1236,Mayi-Kulan,Australia,Pama-Nyungan,-18.56,141.46,21,False,False,4,6,2
mayo1261,Mayogo,Africa,Atlantic-Congo,2.79827,27.8282,46,False,True,9,4,4
maza1291,Mazanderani,Eurasia,Indo-European,36.241,52.3009,29,False,False,1,2,9
mbaa1245,MBA-NE,Africa,Atlantic-Congo,1.06885,25.143,29,False,False,9,1,8
mbab1239,Mbabaram,Australia,Pama-Nyungan,-20.1389,143.438,27,False,False,2,1,1
mbal1255,Mbalanhu,Africa,Atlantic-Congo,-17.578884,16.027517,31,False,True,9,4,4
mbar1253,Rimanggudinhma,Australia,Pama-Nyungan,-14.529,143.789,29,False,False,2,1,1
mbar1254,Mbara,Australia,Pama-Nyungan,-19.29,142.475904,27,False,False,2,1,1
mbay1241,Mbay,Africa,Central Sudanic,8.23066,15.7328,44,False,True,7,3,5
mbee1249,Mbe,Africa,Atlantic-Congo,6.57067,8.82998,57,False,True,9,4,4
mbiy1238,Mbiywom,Australia,Pama-Nyungan,-12.89620501,142.2710997,29,False,False,2,1,1
mboc1235,Mbo (Ngwatta),Africa,Atlantic-Congo,5.13981,9.92766,36,False,True,7,3,3
mbuk1240,mbukushu,Africa,Atlantic-Congo,-17.6827,22.5026,29,False,False,8,2,9
mbuk1243,Mbuko,Africa,Afro-Asiatic,10.7788,14.1677,45,False,True,9,4,4
mbum1254,MBUM,Africa,Atlantic-Congo,7.5789,14.2722,36,False,False,9,4,4
mbuu1238,Ajumbu,Africa,Atlantic-Congo,6.53792,10.2556,36,False,True,9,4,8
mbya1239,Mbyá,South America,Tupian,-26.0188,-52.711,26,False,False,10,5,6
medu1238,Medumba,Africa,Atlantic-Congo,5.10901,10.6118,25,False,False,8,2,8
meen1242,Me'en,Africa,Surmic,6.63207,35.6255,39,False,False,7,3,3
mehi1240,Mehináku,South America,Arawakan,-12.5364,-53.521,23,False,False,10,5,7
mehr1241,Mehri,Eurasia,Afro-Asiatic,16.793,52.473,45,False,False,1,3,10
mend1266,Mende,Africa,Mande,7.90935,-10.9926,34,False,True,9,4,4
mere1246,Mere,Africa,Afro-Asiatic,10.7458,14.09,44,False,True,9,4,4
merg1238,Myeik Burmese,Eurasia,Sino-Tibetan,14.1078,98.194,48,False,False,8,2,10
meru1245,Kimeru,Africa,Atlantic-Congo,0.26484,37.7396,27,False,False,7,3,7
mesc1238,Chiricahua Apache,North America,Athabaskan-Eyak-Tlingit,33.1291,-105.566,51,False,True,6,5,10
mesq1240,Masqan,Africa,Afro-Asiatic,8.10617,38.3386,41,False,False,1,2,9
meta1238,Metta,Africa,Atlantic-Congo,5.88942,9.87416,33,False,True,9,4,4
mewa1250,Mewati,Eurasia,Indo-European,27.736,76.947,50,False,False,5,1,8
mezq1235,Otomi,North America,Otomanguean,20.2274,-99.5564,58,False,True,10,5,10
mfum1238,Mfumte,Africa,Atlantic-Congo,6.6,10.936386,84,False,True,9,4,4
mian1257,Mianmin,Papunesia,Nuclear Trans New Guinea,-4.70881,141.523,25,False,True,8,2,9
mich1243,Michif,North America,Algic,49.1681,-99.9119,41,False,False,3,4,5
mich1245,Michoacan Nahual,North America,Uto-Aztecan,18.3412,-103.361,20,False,False,6,5,7
miju1243,Mishmi,Eurasia,Sino-Tibetan,28.4732,97.0444,54,False,True,5,2,8
mina1268,Minangkabau,Papunesia,Austronesian,-0.896,100.44,29,False,False,8,2,9
mind1253,Min Dong Chinese,Eurasia,Sino-Tibetan,26.0,119.5,35,False,False,8,5,10
ming1252,Mingrelian,Eurasia,Kartvelian,42.5129,41.8719,37,False,False,1,2,10
mini1256,"Huitoto, Minica",South America,Huitotoan,-1.54535,-73.1107,24,False,False,8,5,9
minj1242,Minjungbal,Australia,Pama-Nyungan,-28.028726,153.286993,20,False,False,2,1,1
minn1241,XIAMEN,Eurasia,Sino-Tibetan,24.5,118.17,25,False,False,2,1,8
miny1240,Mising,Eurasia,Sino-Tibetan,27.418,94.69,46,False,True,5,2,10
mira1251,Mirandese,Eurasia,Indo-European,41.5375,-6.38371,49,False,False,8,2,9
mira1254,Miraña,South America,Boran,-2.000259,-72.257066,31,False,False,6,5,9
miri1266,Miriwoong,Australia,Jarrakan,-16.3596,128.889,20,False,False,4,6,2
mith1236,Mithaka,Australia,Pama-Nyungan,-25.13606725,139.598447,29,False,False,4,6,2
miya1259,Miyako,Eurasia,Japonic,24.7564,125.363,19,False,False,2,1,10
mmaa1238,Numala,Africa,Atlantic-Congo,4.52188,11.0599,32,False,True,9,4,4
mman1238,Mmani,Africa,Atlantic-Congo,9.0,-13.16,36,False,False,3,4,5
mmen1238,Mmen,Africa,Atlantic-Congo,6.43213,10.2541,41,False,True,9,4,4
moch1256,Kimochi,Africa,Atlantic-Congo,-3.33743,37.3357,25,False,False,8,2,9
moco1246,Mocoví,South America,Guaicuruan,-28.097,-60.4145,29,False,False,6,5,7
mode1248,Greek,Eurasia,Indo-European,38.36,23.13,41,False,False,1,1,8
mofu1248,Mofu-gudur,Africa,Afro-Asiatic,10.567,14.0314,44,False,True,9,4,4
mogh1245,MOGHOL,Eurasia,Mongolic-Khitan,34.2504,62.2802,24,False,False,2,1,7
mogh1246,Moghamo,Africa,Atlantic-Congo,5.88942,9.87416,50,False,True,3,4,5
moke1242,Moken,Eurasia,Austronesian,10.1474,98.6765,38,False,False,7,3,3
mokl1243,Moklen,Eurasia,Austronesian,8.16761,98.3176,46,False,False,7,3,3
mokp1239,Mokpwe,Africa,Atlantic-Congo,4.24178,9.23887,31,False,True,9,4,4
moks1248,Moksha,Eurasia,Uralic,54.1855,42.6728,41,False,False,2,1,8
molo1266,Moloko,Africa,Afro-Asiatic,10.7933,14.2521,47,False,True,9,4,4
mong1338,mongo-nkundu,Africa,Atlantic-Congo,-1.54228,20.4259,55,False,True,9,4,4
mono1269,Mono,Africa,Atlantic-Congo,8.78372,14.2254,62,False,True,3,3,5
mono1270,Mono,Africa,Atlantic-Congo,4.57915,19.8264,41,False,True,9,4,4
mori1268,Mori Bawah,Papunesia,Austronesian,-2.56016,121.37,27,False,False,8,2,7
mori1278,Mauritian Creole,Africa,Indo-European,-20.2613,57.5517,27,False,False,8,2,8
moro1284,Morokodo,Africa,Central Sudanic,5.5103,30.0229,54,False,True,9,4,4
moro1285,MORO,Africa,Heibanic,10.9194,30.2138,27,False,False,8,2,9
moro1292,Moroccan Arabic,Africa,Afro-Asiatic,32.5,-7.5,78,False,False,1,1,8
moru1253,Moru,Africa,Central Sudanic,5.1232,30.3287,38,False,True,9,4,4
moss1236,Moore,Africa,Atlantic-Congo,11.95,-1.32,43,False,True,3,3,5
motl1237,Mwotlap,Papunesia,Austronesian,-13.655015,167.706277,22,False,False,8,5,7
moyo1238,Moyon,Eurasia,Sino-Tibetan,24.4793,94.3421,40,False,True,8,2,10
mpad1242,Kotoko,Africa,Afro-Asiatic,12.561391,14.446893,40,False,True,9,4,4
mpal1238,Mpalitjanh,Australia,Pama-Nyungan,-12.16733589,142.4853284,26,False,False,2,1,1
mpar1238,Central Arrernte,Australia,Pama-Nyungan,-23.3583,135.046,44,False,False,4,6,2
mpon1254,Mpumpun,Africa,Atlantic-Congo,3.14015,14.866,38,False,True,9,4,4
mudb1240,Mudburra,Australia,Pama-Nyungan,-16.7694,132.329,23,False,False,4,6,2
mudh1235,Kon̩ekar Gadaba,Eurasia,Dravidian,18.276,83.378,31,False,False,8,2,3
mufi1238,Muhiang,Papunesia,Nuclear Torricelli,-3.57932,142.955,22,False,False,8,2,9
muin1242,MUINANE,South America,Boran,-0.8652,-72.4249,28,False,False,8,2,9
mull1237,Malak-Malak,Australia,Northern Daly,-13.427,130.664,19,False,False,2,1,1
mulu1243,Muluridji,Australia,Pama-Nyungan,-17.0601,145.329,16,False,False,2,1,1
muna1247,Muna,Papunesia,Austronesian,-5.40419,122.541,30,False,False,8,2,4
mund1320,Bhumij,Eurasia,Austroasiatic,23.03,85.85,54,False,False,5,3,8
mund1325,Mundang,Africa,Atlantic-Congo,9.83195,14.4751,67,False,True,7,3,5
mund1326,Mündü,Africa,Atlantic-Congo,4.22755,29.9967,41,False,True,9,4,4
mund1327,Mundani,Africa,Atlantic-Congo,5.68073,9.91533,41,False,True,3,4,5
mund1328,Mundabli,Africa,Atlantic-Congo,6.59969,10.2704,37,False,True,9,4,8
mund1330,Mundurukú,South America,Tupian,-8.41095,-57.691,39,False,True,10,5,6
mung1266,Mungaka,Africa,Atlantic-Congo,5.89752,10.0294,33,False,True,9,4,4
munj1244,Munji,Eurasia,Indo-European,35.9321,70.9404,44,False,False,1,2,4
mura1269,Kuninjku,Australia,Gunwinyguan,-12.3398,133.358,27,False,False,4,6,2
murl1244,Murle,Africa,Surmic,6.69756,33.988,34,False,False,7,3,8
murr1258,MURINHPATHA,Australia,Southern Daly,-14.74852,129.70152,25,False,False,5,6,7
murr1259,Murrinh-patha,Australia,Southern Daly,-14.74852,129.70152,28,False,False,4,6,2
murs1242,MURSI,Africa,Surmic,5.69801,36.0971,26,False,False,2,1,7
muru1266,Muruwari,Australia,Pama-Nyungan,-28.9618,146.546,25,False,False,4,6,2
muru1274,"Huitoto, Murui",South America,Huitotoan,-1.13669,-73.8331,20,False,False,8,5,9
muya1243,Muyang,Africa,Afro-Asiatic,10.86047,14.21246,46,False,True,9,4,4
mvum1238,Mvumbo,Africa,Atlantic-Congo,2.39354,10.0812,53,False,False,9,4,4
mwag1236,Mwaghavul,Africa,Afro-Asiatic,9.47205,8.96522,37,False,False,7,3,4
mwal1237,Mwali,Africa,Atlantic-Congo,-12.3164,43.741,24,False,False,8,2,9
mwan1247,Kimwani,Africa,Atlantic-Congo,-12.5821,40.4601,26,False,False,8,2,9
mwan1250,Muan,Africa,Mande,7.87533,-5.94577,39,False,True,3,4,5
myen1241,myene,Africa,Atlantic-Congo,-1.48741,9.50247,36,False,False,9,4,4
naas1242,Nasioi,Papunesia,South Bougainville,-6.46022,155.632,18,False,False,6,5,7
nade1244,Nadëb,South America,Naduhup,-1.24449,-66.3068,34,False,False,10,5,6
nafa1258,Nafaanra,Africa,Atlantic-Congo,8.00522,-2.51001,44,False,False,3,3,5
naga1394,Nagamese,Eurasia,Indo-European,25.2508,93.4438,47,False,False,8,2,10
naia1238,Mayali,Australia,Gunwinyguan,-12.3398,133.358,27,False,False,4,6,2
naik1250,Naiki,Eurasia,Dravidian,19.6908,78.5936,46,False,False,5,2,8
najd1235,Najdi Arabic,Eurasia,Afro-Asiatic,30.3371,42.1773,33,False,False,1,1,8
naka1260,Nakara,Australia,Maningrida,-12.07653,134.32729,25,False,False,4,6,2
naki1238,Naki,Africa,Atlantic-Congo,6.62784,10.2378,44,False,False,9,4,4
nama1264,NAMA,Africa,Khoe-Kwadi,-25.0747,17.9767,41,True,False,10,1,8
nama1265,Nama,Africa,Khoe-Kwadi,-25.0747,17.9767,33,True,True,8,5,7
nami1256,Namia,Papunesia,Sepik,-3.85538,141.788,15,False,False,8,5,7
nana1257,NANAI,Eurasia,Tungusic,48.4343,134.797,24,False,False,2,1,8
nand1266,Nandi,Africa,Nilotic,0.793737,35.408478,23,False,False,6,3,7
nang1259,Nganikurungkurr,Australia,Southern Daly,-14.268,131.237,28,False,False,7,3,3
nank1250,Nankina,Papunesia,Nuclear Trans New Guinea,-5.80804,146.464,20,False,False,8,2,7
nant1250,Nanti,South America,Arawakan,-12.1018,-72.3507,27,False,False,6,5,7
napo1242,Napo Quichua,South America,Quechuan,-0.072525,-76.3889,23,False,False,8,5,7
nari1240,Laarim,Africa,Surmic,4.80331,33.3312,34,False,True,9,4,9
nari1241,Nari Nari,Australia,Pama-Nyungan,-34.13829932,143.6694397,23,False,False,4,6,2
narp1239,Nar-Phu,Eurasia,Sino-Tibetan,28.76714,84.22852,49,False,False,7,3,3
narr1259,Yaraldi,Australia,Pama-Nyungan,-36.2301,140.158,25,False,False,4,6,2
naru1238,Narrungga,Australia,Pama-Nyungan,-34.69,137.535,27,False,False,4,6,2
nate1242,Nateni,Africa,Atlantic-Congo,10.5191,1.21879,40,False,True,3,3,5
natu1246,NAMBAKAENGO,Papunesia,Austronesian,-10.6771,165.835,46,False,False,2,1,7
nauk1242,Naukan Yupik,Eurasia,Eskimo-Aleut,65.5184,-171.755,22,False,False,8,2,7
nava1243,Navaho,North America,Athabaskan-Eyak-Tlingit,36.33,-109.38,54,False,True,6,5,10
nawd1238,Nawdm,Africa,Atlantic-Congo,7.17037,0.58553,35,False,False,7,3,3
nawu1242,Nawuri,Africa,Atlantic-Congo,8.45116,0.04947,38,False,True,9,4,4
naxi1245,NAXI,Eurasia,Sino-Tibetan,27.5,100.0,49,False,False,8,2,8
ncan1245,Nchane,Africa,Atlantic-Congo,6.50696,10.5312,41,False,True,3,3,5
ndai1238,Galke,Africa,Atlantic-Congo,8.09039,14.2888,57,False,True,3,3,5
ndal1241,Chindali,Africa,Atlantic-Congo,-9.88948,33.6118,30,False,True,7,3,3
ndam1239,Ndamba,Africa,Atlantic-Congo,-8.40485,36.0271,24,False,False,8,2,9
ndem1249,Ndemli,Africa,Atlantic-Congo,4.58061,10.2197,45,False,True,7,4,4
ndog1248,Ndogo,Africa,Atlantic-Congo,7.73028,27.5588,38,False,True,9,4,4
ndon1254,Ndonga (Kolonkadhi),Africa,Atlantic-Congo,-17.22,17.35,36,False,True,9,4,4
ndra1239,Ndra'ngith,Australia,Pama-Nyungan,-12.544,141.984,23,False,False,2,1,1
ndut1239,NDUT,Africa,Atlantic-Congo,14.925,-16.9811,34,False,False,8,1,8
ndzw1235,"Comorian, Ndzwani",Africa,Atlantic-Congo,-12.2123,44.3709,39,False,True,9,4,4
nene1249,Tundra Nenets,Eurasia,Uralic,66.1775,71.0234,35,False,False,8,2,9
nepa1253,Dhangar,Eurasia,Dravidian,26.72057,86.00255,39,False,False,5,2,8
nepa1254,Nepali,Eurasia,Indo-European,28.0,85.0,74,False,False,5,2,8
newa1246,NEWARI,Eurasia,Sino-Tibetan,27.67,85.326,32,False,False,2,1,8
nezp1238,Nez Perce,North America,Sahaptian,46.3073,-116.408,36,False,False,6,1,7
ngaa1240,Ngaanyatjarra,Australia,Pama-Nyungan,-25.7514,127.602,23,False,False,4,6,2
ngad1258,Mirrniny,Australia,Pama-Nyungan,-32.02447,124.46601,26,False,False,4,6,2
ngad1261,Ngad''a; Ngadha',Papunesia,Austronesian,-8.79508,120.976,27,False,False,8,2,9
ngal1292,Dalabon,Australia,Gunwinyguan,-13.9783,133.936,29,False,False,4,6,2
ngal1293,Ngalakgan,Australia,Gunwinyguan,-14.4281,134.716,27,False,False,4,6,2
ngal1294,Ngaliwurru,Australia,Mirndi,-15.0558,130.06,21,False,False,4,6,2
ngam1268,Ngambai,Africa,Central Sudanic,8.57051,15.414,34,False,True,3,4,5
ngam1284,Ngamini,Australia,Pama-Nyungan,-27.1797,138.701,25,False,False,4,6,2
ngan1291,Nganasan,Eurasia,Uralic,73.1354,86.2106,30,False,False,8,2,9
ngan1295,Ngandi,Australia,Gunwinyguan,-12.8448,134.649,35,False,False,4,6,2
ngan1296,Nganyaywana,Australia,Pama-Nyungan,-29.581,151.313,17,False,False,2,1,1
ngan1299,Gangam,Africa,Atlantic-Congo,10.2523,0.70509,39,False,True,3,4,5
ngan1300,Ngandjera,Africa,Atlantic-Congo,-16.6359,21.1928,37,False,True,9,4,4
ngar1235,Ngarinyman,Australia,Pama-Nyungan,-15.4661,130.651,23,False,False,4,6,2
ngar1283,Ngarnka,Australia,Mirndi,-17.42,134.73,21,False,False,4,6,2
ngar1284,NGARINJIN,Australia,Worrorran,-16.4006,126.433,24,False,False,4,6,7
ngar1287,Ngarluma,Australia,Pama-Nyungan,-20.9235,117.203,23,False,False,4,6,2
ngar1288,Ngardi,Australia,Pama-Nyungan,-21.0231,129.0308,24,False,False,4,6,2
ngar1296,Ngarlawangka,Australia,Pama-Nyungan,-20.20748,119.30579,23,False,False,4,6,2
ngar1297,Ngarigu,Australia,Pama-Nyungan,-36.23,149.13,18,False,False,4,6,2
ngas1238,Ongamo,Africa,Nilotic,-2.97716,37.528,31,False,False,2,1,8
ngas1240,Angas,Africa,Afro-Asiatic,9.32042,9.46146,44,False,True,1,2,10
ngaw1240,Wunumara,Australia,Pama-Nyungan,-19.4484,141.471,22,False,False,4,6,2
ngaz1238,Shindazidja,Africa,Atlantic-Congo,-11.6129,43.36,44,False,True,9,4,4
ngba1285,Ngbaka,Africa,Atlantic-Congo,2.98887,18.994,34,False,False,3,4,5
ngem1255,Ngemba,Africa,Atlantic-Congo,5.97864,10.1469,40,False,True,9,4,4
ngie1241,Ngiemboon,Africa,Atlantic-Congo,5.56777,10.1266,30,False,True,9,4,4
ngin1247,Ngintait,Australia,Pama-Nyungan,-34.098823177692,140.99932761004,23,False,False,4,6,2
ngit1239,Ngiti,Africa,Central Sudanic,1.30455,30.2242,56,False,True,9,4,4
ngiz1242,NGIZIM,Africa,Afro-Asiatic,12.1051,11.0178,40,False,False,1,2,4
ngko1236,Ngkoth,Australia,Pama-Nyungan,-12.740575,141.886762,26,False,False,2,1,1
ngom1271,Ngombale,Africa,Atlantic-Congo,5.70306,10.1446,59,False,True,7,3,4
ngom1272,Ngomba,Africa,Atlantic-Congo,5.63067,10.237,32,False,True,8,4,4
ngos1238,Ngishe,Africa,Atlantic-Congo,6.04616,9.83193,34,False,True,9,4,4
ngum1253,Ngumbarl,Australia,Nyulnyulan,-17.491239,122.230025,20,False,False,4,6,2
ngwe1238,ngwe,Africa,Atlantic-Congo,5.49787,9.9028,37,False,False,9,4,4
nhan1238,Nhanda,Australia,Pama-Nyungan,-27.42523643,114.2680442,33,False,False,4,6,2
nhen1239,Nheengatú,South America,Tupian,1.04503,-66.9646,23,False,False,6,5,7
nhir1234,Nhirrpi,Australia,Pama-Nyungan,-28.4744,140.583,29,False,False,4,6,2
nhuw1239,Nhuwala,Australia,Pama-Nyungan,-21.38154,115.74542,26,False,False,4,6,2
nias1242,Nias,Papunesia,Austronesian,0.90691,97.4961,25,False,False,8,2,9
niel1243,Lwaa,Africa,Atlantic-Congo,9.70362,17.81346,59,False,True,7,3,5
nige1253,fulfulde (NGA),Africa,Atlantic-Congo,10.9972,11.1188,57,False,False,7,3,3
nige1255,Mambila,Africa,Atlantic-Congo,6.69736,11.3161,43,False,True,7,3,3
nige1257,Nigerian Pidgin,Africa,Indo-European,9.65873,4.21068,32,False,True,9,4,4
nija1241,Palyku,Australia,Pama-Nyungan,-22.8558,120.831,26,False,False,4,6,2
nima1245,Nimanburu,Australia,Nyulnyulan,-17.374,123.228,23,False,False,4,6,2
nina1238,Ninam,South America,Yanomamic,4.03894,-62.7801,18,False,False,6,5,7
ning1273,Ningil,Papunesia,Nuclear Torricelli,-3.49733,142.251,20,False,False,8,5,9
nisg1240,Nishgha,North America,Tsimshian,55.199,-129.192,42,False,False,2,1,7
niva1238,Chulupí,South America,Matacoan,-22.8557,-61.7606,28,False,False,6,5,9
njeb1242,Nzɛbi,Africa,Atlantic-Congo,-2.18115,12.7063,33,False,True,9,4,4
njye1238,Njem,Africa,Atlantic-Congo,2.30483,14.1175,38,False,True,7,3,3
nkon1248,Nkonya,Africa,Atlantic-Congo,7.20316,0.3209,32,False,False,3,2,6
nobi1240,Mahas-Fiyadikka,Africa,Nubian,22.8142,31.8376,45,False,True,1,2,9
noma1260,Nɔmaa,Africa,Atlantic-Congo,4.5893,10.9157,30,False,True,7,3,3
noma1263,Nomatsigenga,South America,Arawakan,-11.5349,-74.4371,25,False,False,6,5,7
nonu1241,Nonuya,South America,Huitotoan,-1.25,-72.5,26,False,False,6,5,9
noon1243,NONI,Africa,Atlantic-Congo,6.37256,10.5707,31,False,False,7,3,8
nort2626,Frisian,Eurasia,Indo-European,54.6409,8.58489,40,False,False,7,3,8
nort2627,Low German,Eurasia,Indo-European,53.115373,12.391439,37,False,False,1,2,10
nort2641,KURDISH,Eurasia,Indo-European,37.0,43.0,47,False,False,1,1,8
nort2646,Yousafzai Pashto,Eurasia,Indo-European,34.0,71.33,33,False,False,1,2,10
nort2647,Northwestern Pashto,Eurasia,Indo-European,34.0,71.33,36,False,False,1,2,10
nort2671,Northern Saami,Eurasia,Uralic,68.725,22.1113,74,False,False,7,3,3
nort2684,Northern Khmer,Eurasia,Austroasiatic,14.4674,103.863,43,False,False,7,3,3
nort2686,Northern Altai,Eurasia,Turkic,50.8998,88.0672,34,False,False,2,1,7
nort2690,UZBEK,Eurasia,Turkic,40.886,69.211,29,False,False,1,2,8
nort2697,North Azerbaijani,Eurasia,Turkic,40.9777,46.4737,39,False,False,1,1,8
nort2699,Kolami,Eurasia,Dravidian,20.1022,78.4934,34,False,False,5,3,8
nort2722,Northern Qiang,Eurasia,Sino-Tibetan,32.2766,103.192,73,False,False,5,3,8
nort2735,KAM,Eurasia,Tai-Kadai,26.9944,109.204,27,False,False,8,5,7
nort2740,Northern Thai,Eurasia,Tai-Kadai,18.857495,100.20739,33,False,False,8,2,10
nort2741,Northeastern Thai,Eurasia,Tai-Kadai,16.03,103.67,33,False,False,8,2,10
nort2745,Tundra Yukaghir,Eurasia,Yukaghir,70.498,157.853,39,False,False,8,2,9
nort2765,Kisiei,Africa,Atlantic-Congo,8.7283,-10.4063,42,False,False,3,3,5
nort2774,Ngbandi,Africa,Atlantic-Congo,3.56357,21.85251,31,False,False,3,4,5
nort2775,Gbaya,Africa,Atlantic-Congo,5.9503,15.2569,53,False,True,3,3,5
nort2780,Dagara,Africa,Atlantic-Congo,11.0441,-3.0124,41,False,True,9,4,4
nort2784,Nʋni,Africa,Atlantic-Congo,12.131,-2.98206,54,False,True,3,3,5
nort2787,Toussian,Africa,Atlantic-Congo,11.133,-4.88274,35,False,True,3,4,5
nort2795,Ndebele,Africa,Atlantic-Congo,-20.2513,27.4096,68,True,True,1,2,10
nort2810,Grebo,Africa,Atlantic-Congo,5.17103,-8.1409,36,False,True,3,4,5
nort2815,DINKA,Africa,Nilotic,9.27995,31.8392,32,False,False,8,2,9
nort2819,Bobo,Africa,Mande,12.4182,-4.47538,40,False,True,3,3,5
nort2828,North Maluku Malay,Papunesia,Austronesian,-0.86437,128.323,22,False,False,8,2,9
nort2845,North Marquesan,Papunesia,Austronesian,-8.89412,-140.108,20,False,False,6,5,7
nort2943,Iñupiaq; Iñupiat; Inupiat; Inupiaq,North America,Eskimo-Aleut,69.582,-143.77,27,False,False,6,5,7
nort2952,Maidu,North America,Maiduan,40.4102,-120.645,24,False,False,6,5,7
nort2954,Northern Paiute,North America,Uto-Aztecan,40.0799,-119.536,24,False,False,6,5,7
nort2957,NAHUATL,North America,Uto-Aztecan,20.1356,-97.9814,20,False,False,2,1,7
nort2966,Northern Pomo,North America,Pomoan,39.1084,-123.209,39,False,False,6,2,10
nort2972,Northern Emberá,South America,Chocoan,7.12761,-77.574,32,False,False,10,5,6
nort2976,Bolivian Quechua,South America,Quechuan,-14.4014,-68.7894,28,False,False,6,5,10
nort2979,Huaylas-Conchucos Quechua,South America,Quechuan,-8.97356,-77.4146,23,False,False,6,5,7
nort2980,North Junín Quechua,South America,Quechuan,-11.2132,-75.8128,25,False,False,6,5,7
